bookid	responseid	num_sentences	Emotional_impact	Narrative_feeling	Reflection	Aesthetic_feeling	All
18467	574791	10	0	1	1	1	3
18467	191352	9	1	2	0	1	4
18467	214485	9	1	1	1	3	6
18467	214486	9	1	1	1	3	6
18467	277061	9	0	0	0	1	1
18467	574928	9	5	4	0	0	9
18467	574952	9	4	0	0	2	6
18467	575044	9	1	1	0	0	2
18467	575068	9	0	2	0	2	4
18467	186061	8	0	1	1	3	5
18467	202056	8	1	2	0	3	6
18467	218067	8	1	1	3	2	7
18467	574613	8	1	2	0	2	5
18467	574662	8	3	2	2	0	7
18467	574778	8	1	3	0	0	4
18467	574808	8	2	4	0	1	7
18467	574816	8	1	1	0	1	3
18467	574844	8	1	0	0	2	3
18467	574848	8	2	2	1	5	10
18467	574853	8	1	0	0	1	2
18467	574890	8	0	4	0	0	4
18467	574898	8	0	1	0	2	3
18467	574932	8	1	2	0	3	6
18467	574998	8	1	1	1	0	3
18467	575050	8	1	0	0	2	3
18467	189658	7	0	2	1	0	3
18467	201655	7	2	1	1	3	7
18467	203027	7	2	1	0	3	6
18467	205256	7	0	1	0	1	2
18467	205294	7	3	2	1	1	7
18467	277056	7	0	1	0	0	1
18467	468072	7	1	0	1	0	2
18467	574552	7	0	2	0	1	3
18467	574553	7	0	2	0	1	3
18467	574565	7	0	3	0	2	5
18467	574591	7	1	1	0	0	2
18467	574595	7	0	0	0	3	3
18467	574598	7	1	1	0	2	4
18467	574608	7	1	1	1	0	3
18467	574618	7	1	2	1	2	6
18467	574627	7	0	0	0	1	1
18467	574734	7	1	5	1	0	7
18467	574757	7	1	2	0	2	5
18467	574762	7	1	1	0	0	2
18467	574777	7	2	4	0	1	7
18467	574786	7	1	1	0	2	4
18467	574831	7	0	4	0	1	5
18467	574868	7	2	1	0	3	6
18467	574934	7	1	2	0	2	5
18467	575009	7	1	1	0	2	4
18467	575011	7	2	4	0	1	7
18467	575070	7	3	0	1	0	4
18467	575079	7	2	1	0	1	4
18467	575106	7	2	5	1	2	10
18467	575146	7	3	0	0	1	4
18467	206674	6	0	0	0	1	1
18467	212291	6	2	3	0	2	7
18467	216242	6	1	1	0	5	7
18467	219849	6	2	2	1	1	6
18467	277067	6	0	0	0	1	1
18467	574582	6	3	1	0	5	9
18467	574593	6	1	0	0	0	1
18467	574604	6	1	2	0	1	4
18467	574610	6	1	0	0	1	2
18467	574656	6	2	4	0	0	6
18467	574659	6	1	0	0	0	1
18467	574702	6	0	0	0	2	2
18467	574706	6	3	0	0	2	5
18467	574707	6	0	1	0	0	1
18467	574713	6	1	0	1	1	3
18467	574716	6	5	1	0	1	7
18467	574740	6	1	3	0	2	6
18467	574753	6	0	1	0	3	4
18467	574776	6	2	1	1	0	4
18467	574797	6	1	2	0	1	4
18467	574832	6	1	0	0	0	1
18467	574834	6	0	2	2	0	4
18467	574859	6	3	4	0	2	9
18467	574882	6	1	2	1	1	5
18467	574904	6	2	0	0	0	2
18467	574911	6	3	1	0	1	5
18467	574921	6	0	1	0	1	2
18467	574945	6	1	0	0	2	3
18467	574962	6	0	0	0	0	0
18467	574978	6	1	2	0	0	3
18467	574984	6	1	0	0	1	2
18467	574999	6	2	3	0	5	10
18467	575003	6	4	0	0	1	5
18467	575012	6	1	2	0	1	4
18467	575029	6	0	0	0	0	0
18467	575033	6	0	4	1	1	6
18467	575052	6	0	2	0	1	3
18467	575065	6	2	0	0	1	3
18467	575069	6	1	1	0	0	2
18467	575082	6	1	2	0	3	6
18467	575083	6	1	4	0	0	5
18467	575105	6	3	3	0	2	8
18467	575117	6	0	4	0	4	8
18467	575123	6	2	1	0	1	4
18467	575138	6	1	1	0	1	3
18467	575143	6	0	0	0	0	0
18467	183503	5	1	0	1	0	2
18467	184666	5	0	2	1	2	5
18467	185514	5	0	0	0	1	1
18467	193887	5	0	0	0	1	1
18467	203703	5	0	0	0	2	2
18467	209482	5	0	2	0	1	3
18467	210074	5	1	1	0	2	4
18467	212473	5	1	2	0	1	4
18467	214031	5	0	0	0	0	0
18467	219038	5	0	0	0	1	1
18467	220597	5	1	0	0	0	1
18467	277057	5	0	1	0	0	1
18467	277060	5	0	0	0	1	1
18467	277064	5	0	0	0	0	0
18467	468071	5	1	0	0	2	3
18467	468073	5	0	1	0	2	3
18467	574563	5	0	1	0	3	4
18467	574578	5	1	1	0	1	3
18467	574583	5	0	1	0	2	3
18467	574587	5	0	0	0	0	0
18467	574603	5	1	0	0	3	4
18467	574612	5	0	0	0	1	1
18467	574652	5	1	3	0	2	6
18467	574674	5	1	3	0	2	6
18467	574679	5	4	2	0	1	7
18467	574686	5	0	1	0	0	1
18467	574699	5	2	3	1	1	7
18467	574703	5	1	1	0	0	2
18467	574723	5	0	2	0	3	5
18467	574724	5	1	0	0	0	1
18467	574726	5	1	2	0	1	4
18467	574727	5	0	0	0	1	1
18467	574742	5	0	1	0	1	2
18467	574743	5	2	1	0	0	3
18467	574746	5	0	0	0	0	0
18467	574750	5	2	3	0	1	6
18467	574759	5	1	0	0	0	1
18467	574781	5	0	2	0	0	2
18467	574790	5	2	3	0	1	6
18467	574798	5	2	1	0	0	3
18467	574806	5	3	0	0	0	3
18467	574810	5	0	2	0	0	2
18467	574813	5	0	0	0	0	0
18467	574824	5	0	1	1	2	4
18467	574828	5	2	2	0	0	4
18467	574838	5	1	3	0	1	5
18467	574842	5	0	1	0	1	2
18467	574843	5	1	1	0	2	4
18467	574850	5	1	2	0	0	3
18467	574857	5	0	0	1	3	4
18467	574858	5	2	1	0	1	4
18467	574866	5	0	0	0	0	0
18467	574871	5	2	3	0	1	6
18467	574879	5	1	0	0	1	2
18467	574887	5	2	1	1	0	4
18467	574897	5	0	4	0	0	4
18467	574917	5	1	0	1	1	3
18467	574941	5	1	0	0	3	4
18467	574946	5	0	0	0	1	1
18467	574950	5	1	2	0	1	4
18467	574951	5	0	1	0	1	2
18467	574957	5	2	0	0	1	3
18467	574958	5	1	2	0	1	4
18467	574964	5	1	0	0	0	1
18467	574966	5	2	1	0	2	5
18467	574974	5	0	1	0	1	2
18467	574981	5	1	0	0	1	2
18467	574986	5	0	1	0	2	3
18467	574989	5	1	1	0	1	3
18467	575006	5	1	1	0	0	2
18467	575010	5	0	0	0	4	4
18467	575021	5	1	0	0	1	2
18467	575023	5	0	1	0	2	3
18467	575024	5	2	1	0	4	7
18467	575028	5	2	1	0	0	3
18467	575054	5	2	2	0	2	6
18467	575056	5	0	0	0	1	1
18467	575060	5	0	0	1	1	2
18467	575063	5	0	0	0	0	0
18467	575066	5	0	0	1	1	2
18467	575080	5	0	0	0	3	3
18467	575084	5	0	0	0	0	0
18467	575085	5	1	2	1	1	5
18467	575087	5	0	1	0	1	2
18467	575090	5	1	0	1	0	2
18467	575095	5	1	2	0	3	6
18467	575114	5	0	1	0	1	2
18467	575116	5	0	0	0	0	0
18467	575122	5	0	0	0	1	1
18467	575129	5	0	0	0	0	0
18467	575133	5	0	1	0	2	3
18467	575139	5	1	0	0	0	1
18467	183961	4	0	0	0	1	1
18467	186662	4	0	0	0	0	0
18467	190320	4	1	1	0	2	4
18467	192227	4	0	1	0	1	2
18467	192416	4	1	0	0	2	3
18467	192911	4	1	1	0	0	2
18467	193579	4	0	1	0	1	2
18467	198430	4	2	2	0	0	4
18467	199180	4	1	0	0	1	2
18467	203814	4	2	1	1	0	4
18467	204975	4	1	0	0	2	3
18467	206980	4	2	0	0	0	2
18467	207251	4	1	0	0	0	1
18467	209516	4	0	0	0	0	0
18467	210477	4	0	1	1	0	2
18467	214215	4	1	1	0	2	4
18467	220582	4	0	0	0	1	1
18467	220869	4	0	0	0	0	0
18467	277065	4	0	0	0	0	0
18467	277066	4	0	0	0	1	1
18467	468074	4	0	0	0	3	3
18467	468078	4	3	0	0	1	4
18467	574550	4	1	1	0	3	5
18467	574570	4	0	1	0	1	2
18467	574574	4	2	3	0	2	7
18467	574588	4	0	2	0	0	2
18467	574602	4	2	0	0	0	2
18467	574611	4	1	3	0	1	5
18467	574615	4	0	0	0	2	2
18467	574625	4	1	0	0	0	1
18467	574633	4	0	2	1	0	3
18467	574645	4	0	2	1	0	3
18467	574646	4	0	1	0	1	2
18467	574665	4	0	2	0	0	2
18467	574666	4	0	0	0	3	3
18467	574670	4	1	0	0	2	3
18467	574675	4	0	0	1	1	2
18467	574677	4	0	4	0	0	4
18467	574685	4	0	1	0	0	1
18467	574687	4	2	2	1	1	6
18467	574689	4	0	1	0	1	2
18467	574694	4	0	0	0	0	0
18467	574695	4	0	0	0	1	1
18467	574704	4	1	0	0	2	3
18467	574725	4	0	0	0	0	0
18467	574732	4	0	1	0	1	2
18467	574741	4	1	0	0	0	1
18467	574747	4	0	1	0	1	2
18467	574755	4	0	2	1	1	4
18467	574756	4	1	0	0	1	2
18467	574760	4	1	2	0	0	3
18467	574763	4	0	0	0	1	1
18467	574764	4	1	1	0	1	3
18467	574766	4	1	1	1	1	4
18467	574767	4	0	2	0	0	2
18467	574770	4	2	0	0	1	3
18467	574775	4	0	0	0	1	1
18467	574780	4	2	0	0	2	4
18467	574784	4	1	0	0	0	1
18467	574787	4	1	0	0	0	1
18467	574789	4	1	1	1	1	4
18467	574792	4	1	1	0	2	4
18467	574795	4	0	2	0	1	3
18467	574796	4	1	0	0	0	1
18467	574801	4	0	0	0	3	3
18467	574815	4	0	4	0	4	8
18467	574817	4	0	1	0	2	3
18467	574818	4	0	0	0	2	2
18467	574819	4	1	2	0	0	3
18467	574822	4	1	2	0	0	3
18467	574835	4	1	0	0	1	2
18467	574840	4	2	0	1	2	5
18467	574860	4	0	1	0	0	1
18467	574863	4	1	0	0	1	2
18467	574864	4	2	0	0	0	2
18467	574867	4	1	2	0	0	3
18467	574873	4	1	1	0	1	3
18467	574881	4	0	0	0	1	1
18467	574886	4	0	0	0	2	2
18467	574891	4	2	0	0	0	2
18467	574903	4	1	2	1	1	5
18467	574905	4	1	0	0	1	2
18467	574907	4	0	2	0	1	3
18467	574909	4	0	1	0	0	1
18467	574919	4	0	1	1	1	3
18467	574933	4	1	1	0	1	3
18467	574935	4	0	1	0	1	2
18467	574936	4	0	1	0	1	2
18467	574938	4	2	0	0	1	3
18467	574947	4	0	0	0	0	0
18467	574954	4	1	0	0	0	1
18467	574956	4	0	4	1	3	8
18467	574959	4	0	1	0	0	1
18467	574967	4	2	2	0	0	4
18467	574968	4	0	1	0	2	3
18467	574973	4	1	3	0	0	4
18467	574979	4	1	2	0	2	5
18467	574991	4	1	0	1	2	4
18467	574992	4	0	1	1	0	2
18467	574993	4	1	1	0	0	2
18467	574997	4	1	1	0	0	2
18467	575001	4	0	1	0	2	3
18467	575015	4	0	1	0	2	3
18467	575022	4	1	1	0	6	8
18467	575026	4	0	0	0	1	1
18467	575031	4	0	0	0	0	0
18467	575034	4	2	0	0	0	2
18467	575039	4	1	1	0	0	2
18467	575045	4	1	1	0	1	3
18467	575049	4	1	0	0	0	1
18467	575061	4	1	1	0	1	3
18467	575062	4	3	0	0	0	3
18467	575078	4	1	1	0	0	2
18467	575081	4	2	0	0	1	3
18467	575093	4	1	1	0	1	3
18467	575094	4	2	1	1	4	8
18467	575097	4	1	0	0	2	3
18467	575100	4	0	0	0	1	1
18467	575107	4	0	2	0	0	2
18467	575108	4	1	0	0	0	1
18467	575109	4	0	0	0	0	0
18467	575111	4	0	1	0	1	2
18467	575119	4	2	1	2	0	5
18467	575121	4	1	0	0	1	2
18467	575126	4	1	2	0	0	3
18467	575127	4	1	1	1	2	5
18467	575128	4	0	1	0	1	2
18467	575132	4	0	0	0	0	0
18467	575137	4	0	1	0	0	1
18467	575140	4	0	0	0	0	0
18467	575145	4	1	2	0	2	5
18467	575150	4	2	1	0	0	3
18467	575151	4	2	1	0	0	3
18467	183485	3	1	1	0	2	4
18467	184549	3	0	0	0	1	1
18467	185211	3	0	0	0	1	1
18467	185627	3	0	2	0	0	2
18467	186276	3	1	0	0	0	1
18467	186956	3	0	0	1	1	2
18467	187104	3	1	1	0	1	3
18467	188253	3	1	0	0	2	3
18467	191594	3	0	2	0	0	2
18467	195617	3	0	1	0	0	1
18467	196421	3	1	0	0	0	1
18467	197294	3	0	1	0	0	1
18467	200421	3	1	1	0	0	2
18467	200644	3	1	0	0	0	1
18467	204516	3	0	1	0	2	3
18467	205001	3	1	0	0	0	1
18467	206469	3	0	0	0	0	0
18467	207692	3	2	0	0	1	3
18467	207960	3	1	2	0	2	5
18467	210314	3	0	0	0	3	3
18467	210770	3	1	1	0	1	3
18467	211409	3	1	2	0	0	3
18467	211986	3	0	5	0	1	6
18467	213386	3	0	0	0	1	1
18467	213961	3	0	0	0	2	2
18467	214475	3	1	0	0	3	4
18467	214971	3	0	0	0	3	3
18467	215400	3	0	0	0	1	1
18467	215769	3	0	0	0	0	0
18467	216364	3	0	2	0	0	2
18467	217227	3	0	1	0	0	1
18467	217678	3	1	0	0	1	2
18467	217693	3	0	1	0	2	3
18467	217807	3	0	0	0	0	0
18467	218604	3	2	2	0	0	4
18467	220596	3	0	0	0	1	1
18467	277058	3	0	0	0	4	4
18467	277062	3	0	1	0	2	3
18467	277063	3	0	0	0	0	0
18467	468077	3	0	1	0	0	1
18467	574549	3	1	1	0	1	3
18467	574569	3	1	3	0	0	4
18467	574590	3	1	2	0	1	4
18467	574594	3	1	0	0	0	1
18467	574596	3	0	1	0	0	1
18467	574597	3	1	1	0	0	2
18467	574600	3	0	0	0	0	0
18467	574601	3	1	0	0	1	2
18467	574621	3	0	0	0	1	1
18467	574622	3	0	1	2	3	6
18467	574623	3	1	0	0	2	3
18467	574626	3	0	0	0	1	1
18467	574628	3	0	1	0	0	1
18467	574631	3	0	1	1	0	2
18467	574632	3	1	1	0	0	2
18467	574636	3	0	0	0	1	1
18467	574637	3	3	0	0	4	7
18467	574638	3	2	3	1	1	7
18467	574639	3	1	0	0	1	2
18467	574647	3	0	2	0	0	2
18467	574650	3	1	1	0	2	4
18467	574655	3	1	1	0	1	3
18467	574657	3	0	0	0	1	1
18467	574664	3	0	0	0	2	2
18467	574667	3	1	2	0	0	3
18467	574671	3	1	3	0	0	4
18467	574673	3	1	0	0	2	3
18467	574678	3	1	1	0	0	2
18467	574680	3	1	0	0	0	1
18467	574681	3	0	1	0	0	1
18467	574682	3	0	0	0	0	0
18467	574683	3	0	0	0	0	0
18467	574688	3	2	4	0	0	6
18467	574690	3	1	0	0	1	2
18467	574691	3	0	2	0	1	3
18467	574697	3	0	1	0	1	2
18467	574712	3	1	3	0	3	7
18467	574715	3	2	0	0	0	2
18467	574719	3	1	1	0	1	3
18467	574721	3	2	0	0	0	2
18467	574728	3	1	0	2	0	3
18467	574729	3	0	1	0	0	1
18467	574731	3	1	1	0	4	6
18467	574739	3	1	0	0	0	1
18467	574745	3	2	0	0	0	2
18467	574748	3	0	0	0	0	0
18467	574751	3	0	0	0	2	2
18467	574752	3	1	2	0	1	4
18467	574754	3	0	0	0	3	3
18467	574772	3	0	0	0	0	0
18467	574782	3	1	0	0	0	1
18467	574783	3	0	1	0	0	1
18467	574788	3	1	3	0	1	5
18467	574794	3	0	4	0	1	5
18467	574804	3	0	2	1	1	4
18467	574805	3	0	1	0	0	1
18467	574811	3	0	0	1	1	2
18467	574814	3	1	1	0	1	3
18467	574837	3	1	0	0	1	2
18467	574839	3	0	1	0	0	1
18467	574846	3	0	0	0	0	0
18467	574849	3	0	2	1	1	4
18467	574852	3	1	2	0	1	4
18467	574855	3	0	0	0	3	3
18467	574856	3	0	1	0	0	1
18467	574865	3	0	1	0	2	3
18467	574875	3	2	0	0	0	2
18467	574878	3	0	0	0	0	0
18467	574880	3	0	0	1	0	1
18467	574883	3	0	2	2	0	4
18467	574888	3	1	0	1	1	3
18467	574892	3	1	1	0	0	2
18467	574893	3	0	1	0	1	2
18467	574896	3	0	1	0	1	2
18467	574899	3	0	0	0	1	1
18467	574902	3	0	2	0	1	3
18467	574908	3	1	0	0	0	1
18467	574912	3	0	0	1	2	3
18467	574916	3	1	0	1	1	3
18467	574918	3	0	0	0	2	2
18467	574925	3	1	0	2	0	3
18467	574926	3	2	0	0	0	2
18467	574931	3	0	0	0	0	0
18467	574939	3	2	0	1	2	5
18467	574940	3	1	1	0	2	4
18467	574943	3	0	0	0	2	2
18467	574953	3	2	1	0	0	3
18467	574960	3	0	1	0	2	3
18467	574969	3	1	1	0	1	3
18467	574970	3	1	1	1	1	4
18467	574975	3	0	0	0	0	0
18467	574976	3	0	0	0	2	2
18467	574977	3	0	2	0	0	2
18467	574980	3	0	0	1	2	3
18467	574982	3	2	0	0	1	3
18467	574987	3	1	0	0	0	1
18467	574990	3	1	1	0	0	2
18467	574995	3	2	0	0	0	2
18467	574996	3	1	1	0	0	2
18467	575004	3	0	1	1	0	2
18467	575005	3	0	0	1	1	2
18467	575007	3	0	1	0	0	1
18467	575016	3	0	1	0	0	1
18467	575018	3	0	2	0	1	3
18467	575019	3	0	0	0	1	1
18467	575025	3	0	2	0	0	2
18467	575032	3	0	1	0	3	4
18467	575035	3	0	3	0	1	4
18467	575037	3	0	1	0	0	1
18467	575038	3	0	1	0	1	2
18467	575046	3	0	1	0	1	2
18467	575047	3	1	0	0	0	1
18467	575051	3	0	0	0	0	0
18467	575057	3	1	4	0	0	5
18467	575059	3	0	1	0	0	1
18467	575067	3	0	2	0	0	2
18467	575071	3	0	0	0	1	1
18467	575074	3	2	0	2	0	4
18467	575075	3	1	0	0	0	1
18467	575077	3	1	1	0	1	3
18467	575086	3	1	0	1	1	3
18467	575091	3	1	3	0	0	4
18467	575098	3	0	0	0	0	0
18467	575103	3	0	0	0	1	1
18467	575104	3	1	0	0	2	3
18467	575110	3	0	1	0	0	1
18467	575118	3	0	1	0	1	2
18467	575120	3	2	0	0	1	3
18467	575130	3	1	1	0	3	5
18467	575131	3	0	2	0	1	3
18467	575134	3	0	1	0	0	1
18467	575144	3	1	1	0	1	3
18467	575147	3	1	2	0	0	3
18467	575149	3	0	0	0	0	0
18467	186808	2	2	1	0	0	3
18467	187956	2	0	0	0	0	0
18467	188478	2	0	1	0	1	2
18467	190016	2	0	1	0	1	2
18467	190051	2	1	1	0	1	3
18467	192459	2	1	1	0	0	2
18467	193203	2	1	0	0	1	2
18467	195607	2	0	0	0	0	0
18467	198262	2	0	0	0	1	1
18467	198502	2	0	0	0	2	2
18467	201238	2	1	0	0	2	3
18467	201254	2	1	2	0	1	4
18467	201672	2	0	0	0	0	0
18467	203151	2	0	1	0	1	2
18467	203202	2	0	1	0	0	1
18467	203321	2	0	1	0	0	1
18467	204887	2	0	1	0	2	3
18467	206231	2	0	1	0	1	2
18467	206330	2	0	1	0	1	2
18467	206630	2	1	2	0	0	3
18467	207476	2	0	0	0	0	0
18467	209617	2	0	0	0	1	1
18467	210603	2	0	1	0	1	2
18467	211098	2	0	0	0	1	1
18467	211218	2	1	0	0	1	2
18467	212497	2	0	0	0	1	1
18467	212677	2	0	0	0	1	1
18467	212770	2	0	1	0	3	4
18467	212936	2	0	0	1	0	1
18467	213351	2	1	1	0	0	2
18467	213385	2	2	0	0	0	2
18467	214398	2	0	0	0	3	3
18467	215267	2	0	1	0	0	1
18467	215358	2	0	1	0	0	1
18467	216745	2	0	0	0	2	2
18467	217070	2	0	1	0	1	2
18467	217414	2	0	0	0	0	0
18467	218894	2	0	1	0	0	1
18467	220003	2	0	2	0	1	3
18467	221922	2	1	2	0	1	4
18467	277059	2	0	1	0	0	1
18467	277068	2	0	0	0	1	1
18467	468076	2	1	0	0	1	2
18467	574585	2	1	0	0	2	3
18467	574592	2	1	1	0	1	3
18467	574599	2	0	1	0	1	2
18467	574606	2	0	2	0	3	5
18467	574614	2	0	1	0	0	1
18467	574619	2	0	0	1	0	1
18467	574620	2	0	1	0	0	1
18467	574624	2	0	1	0	1	2
18467	574630	2	0	0	0	1	1
18467	574634	2	0	1	0	1	2
18467	574635	2	0	0	0	0	0
18467	574640	2	0	1	0	0	1
18467	574641	2	0	1	0	1	2
18467	574643	2	0	0	0	1	1
18467	574658	2	0	2	0	1	3
18467	574660	2	0	2	0	1	3
18467	574669	2	2	0	0	1	3
18467	574693	2	0	1	0	0	1
18467	574696	2	0	0	0	1	1
18467	574698	2	0	4	0	1	5
18467	574705	2	1	0	0	1	2
18467	574708	2	0	1	0	0	1
18467	574709	2	1	1	0	0	2
18467	574710	2	0	0	0	0	0
18467	574711	2	0	0	0	1	1
18467	574714	2	1	1	0	0	2
18467	574717	2	0	0	0	1	1
18467	574718	2	0	0	0	0	0
18467	574720	2	0	1	0	1	2
18467	574722	2	2	1	0	1	4
18467	574733	2	1	1	0	1	3
18467	574735	2	0	1	1	0	2
18467	574737	2	0	0	0	0	0
18467	574744	2	1	0	0	0	1
18467	574749	2	1	2	0	3	6
18467	574758	2	1	0	0	0	1
18467	574761	2	0	0	0	1	1
18467	574765	2	3	1	0	0	4
18467	574768	2	0	0	0	2	2
18467	574769	2	0	0	0	1	1
18467	574771	2	2	0	0	1	3
18467	574779	2	1	0	0	0	1
18467	574800	2	0	1	0	0	1
18467	574802	2	1	0	0	0	1
18467	574809	2	2	1	0	0	3
18467	574812	2	0	2	0	1	3
18467	574821	2	1	1	0	1	3
18467	574823	2	0	1	0	3	4
18467	574826	2	0	1	0	1	2
18467	574827	2	1	0	0	0	1
18467	574829	2	0	0	0	1	1
18467	574830	2	0	0	1	0	1
18467	574833	2	2	0	0	0	2
18467	574841	2	0	0	0	1	1
18467	574847	2	0	0	0	0	0
18467	574851	2	0	0	0	1	1
18467	574854	2	0	1	1	0	2
18467	574861	2	0	0	0	1	1
18467	574862	2	0	3	0	1	4
18467	574869	2	1	0	0	0	1
18467	574870	2	0	1	0	1	2
18467	574872	2	0	0	0	0	0
18467	574884	2	1	0	0	0	1
18467	574885	2	0	0	0	2	2
18467	574889	2	1	0	0	0	1
18467	574894	2	0	2	1	1	4
18467	574895	2	2	1	0	0	3
18467	574906	2	0	0	2	0	2
18467	574913	2	1	2	0	2	5
18467	574915	2	0	1	0	2	3
18467	574922	2	1	0	0	0	1
18467	574923	2	0	1	0	1	2
18467	574929	2	0	1	0	2	3
18467	574930	2	0	1	0	1	2
18467	574937	2	0	1	0	0	1
18467	574942	2	1	1	0	0	2
18467	574948	2	0	1	1	1	3
18467	574963	2	0	2	0	0	2
18467	574965	2	2	0	0	1	3
18467	574972	2	0	1	0	0	1
18467	574983	2	0	1	0	2	3
18467	574985	2	0	0	0	0	0
18467	574988	2	0	0	0	1	1
18467	575002	2	1	2	0	0	3
18467	575008	2	2	1	0	0	3
18467	575013	2	0	1	0	0	1
18467	575017	2	0	1	0	0	1
18467	575020	2	1	1	0	0	2
18467	575027	2	0	1	0	3	4
18467	575030	2	0	0	0	0	0
18467	575042	2	0	0	0	1	1
18467	575043	2	0	0	0	2	2
18467	575053	2	0	0	0	0	0
18467	575055	2	0	2	0	0	2
18467	575058	2	1	0	0	0	1
18467	575064	2	0	0	0	0	0
18467	575072	2	0	1	0	0	1
18467	575073	2	1	0	0	0	1
18467	575076	2	1	1	0	1	3
18467	575088	2	0	0	0	0	0
18467	575089	2	0	0	0	2	2
18467	575096	2	1	2	1	0	4
18467	575101	2	0	2	0	3	5
18467	575102	2	1	1	0	0	2
18467	575112	2	0	1	0	0	1
18467	575115	2	0	1	0	0	1
18467	575124	2	1	1	0	1	3
18467	575135	2	0	1	0	1	2
18467	575136	2	1	2	0	0	3
18467	575141	2	3	0	0	0	3
18467	575142	2	0	1	0	1	2
18467	575148	2	0	0	0	0	0
18467	182347	1	0	0	0	0	0
18467	183743	1	0	1	0	1	2
18467	183870	1	1	1	2	0	4
18467	186946	1	1	0	0	2	3
18467	186982	1	0	0	0	1	1
18467	187151	1	0	0	0	0	0
18467	189579	1	0	0	0	0	0
18467	190092	1	0	2	0	0	2
18467	190515	1	0	0	0	1	1
18467	191239	1	1	0	0	1	2
18467	192597	1	1	1	0	0	2
18467	193732	1	0	0	0	0	0
18467	195860	1	1	0	0	1	2
18467	198253	1	0	1	0	0	1
18467	201382	1	0	1	0	0	1
18467	202112	1	0	0	0	1	1
18467	203782	1	0	0	0	1	1
18467	205013	1	1	0	0	2	3
18467	205986	1	0	0	0	0	0
18467	207280	1	0	0	0	0	0
18467	207355	1	0	1	0	1	2
18467	207905	1	0	0	0	1	1
18467	213995	1	0	1	0	0	1
18467	214058	1	1	0	0	0	1
18467	214488	1	0	1	0	1	2
18467	216862	1	0	2	0	0	2
18467	217408	1	0	1	0	1	2
18467	218630	1	0	0	0	0	0
18467	218697	1	0	0	0	1	1
18467	221077	1	1	1	0	2	4
18467	468075	1	0	0	0	1	1
18467	574564	1	0	4	0	0	4
18467	574573	1	3	2	0	2	7
18467	574609	1	1	2	0	0	3
18467	574616	1	0	0	0	1	1
18467	574617	1	0	0	0	1	1
18467	574629	1	0	1	2	1	4
18467	574642	1	1	1	0	0	2
18467	574644	1	0	0	0	0	0
18467	574648	1	0	1	0	0	1
18467	574649	1	0	0	0	0	0
18467	574651	1	1	0	0	1	2
18467	574653	1	1	0	0	0	1
18467	574654	1	0	1	0	0	1
18467	574661	1	1	1	0	0	2
18467	574663	1	1	0	0	0	1
18467	574676	1	0	0	0	0	0
18467	574684	1	0	0	0	0	0
18467	574692	1	0	1	0	1	2
18467	574700	1	0	0	0	2	2
18467	574701	1	1	1	0	0	2
18467	574730	1	0	0	0	0	0
18467	574736	1	0	0	0	1	1
18467	574774	1	0	1	0	0	1
18467	574793	1	2	0	0	0	2
18467	574803	1	0	0	0	0	0
18467	574807	1	0	0	0	1	1
18467	574820	1	0	1	0	1	2
18467	574825	1	0	0	0	1	1
18467	574845	1	2	2	1	1	6
18467	574876	1	0	1	0	1	2
18467	574877	1	0	0	0	0	0
18467	574900	1	0	0	0	1	1
18467	574901	1	0	0	0	0	0
18467	574910	1	0	0	0	0	0
18467	574914	1	0	0	0	1	1
18467	574920	1	0	1	0	0	1
18467	574924	1	0	1	0	0	1
18467	574927	1	0	0	0	1	1
18467	574949	1	0	1	0	0	1
18467	574955	1	0	0	0	0	0
18467	574961	1	0	0	0	1	1
18467	574971	1	0	0	0	0	0
18467	575000	1	0	0	0	0	0
18467	575014	1	0	1	0	0	1
18467	575036	1	0	0	0	0	0
18467	575041	1	0	0	0	1	1
18467	575092	1	1	0	0	0	1
18467	575099	1	1	0	0	2	3
18467	575113	1	1	1	0	0	2
18467	575125	1	0	0	0	0	0
9523	460929	39	0	1	2	2	5
9523	210664	30	4	6	3	1	14
9523	460715	30	4	6	3	1	14
9523	461192	28	2	3	3	3	11
9523	461083	23	3	5	3	2	13
9523	460968	21	2	0	0	4	6
9523	460963	20	0	0	2	0	2
9523	460791	18	2	4	0	5	11
9523	460965	18	2	2	2	1	7
9523	460805	16	2	5	2	0	9
9523	460717	13	2	1	0	0	3
9523	460830	13	0	1	0	0	1
9523	461086	13	1	0	2	1	4
9523	460713	12	3	4	2	3	12
9523	460872	12	0	0	0	0	0
9523	461004	12	3	2	1	2	8
9523	461050	12	3	1	1	2	7
9523	285434	11	5	2	2	0	9
9523	460748	11	1	5	1	3	10
9523	460810	11	2	4	0	2	8
9523	460942	11	1	0	0	1	2
9523	460972	11	0	1	0	0	1
9523	461091	11	0	0	2	0	2
9523	461128	11	1	0	0	1	2
9523	461193	11	3	1	1	0	5
9523	195006	10	0	2	0	0	2
9523	460798	10	1	1	0	0	2
9523	460839	10	0	0	2	0	2
9523	460865	10	0	1	2	2	5
9523	460870	10	0	0	0	0	0
9523	460957	10	1	3	0	0	4
9523	461140	10	3	1	2	0	6
9523	461151	10	0	4	0	0	4
9523	460719	9	1	1	1	0	3
9523	460782	9	1	0	0	1	2
9523	461035	9	0	2	0	0	2
9523	461049	9	2	4	0	0	6
9523	461051	9	1	1	1	0	3
9523	461084	9	1	1	0	0	2
